timestamp,name,utilization_gpu_percent,memory_used_mib,power_draw_w
2026/09/19 22:41:34.961, NVIDIA A100-SXM4-80GB, 0, 1, 75.77
2026/09/19 22:41:35.984, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:41:37.010, NVIDIA A100-SXM4-80GB, 0, 1, 75.77
2026/09/19 22:41:38.034, NVIDIA A100-SXM4-80GB, 0, 1, 75.77
2026/09/19 22:41:39.057, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:41:40.088, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:41:41.117, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:41:42.146, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:41:43.174, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:41:44.205, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:41:45.233, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:41:46.261, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:41:47.548, NVIDIA A100-SXM4-80GB, 0, 1, 61.56
2026/09/19 22:41:48.573, NVIDIA A100-SXM4-80GB, 0, 1, 75.17
2026/09/19 22:41:49.595, NVIDIA A100-SXM4-80GB, 0, 1, 54.34
2026/09/19 22:41:50.623, NVIDIA A100-SXM4-80GB, 0, 1, 53.75
2026/09/19 22:41:51.652, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:41:52.680, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:41:53.708, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:41:54.736, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:41:55.766, NVIDIA A100-SXM4-80GB, 0, 1, 53.75
2026/09/19 22:41:56.793, NVIDIA A100-SXM4-80GB, 0, 423, 60.09
2026/09/19 22:41:57.818, NVIDIA A100-SXM4-80GB, 0, 423, 60.37
2026/09/19 22:41:58.841, NVIDIA A100-SXM4-80GB, 0, 423, 76.09
2026/09/19 22:41:59.865, NVIDIA A100-SXM4-80GB, 0, 423, 75.50
2026/09/19 22:42:00.889, NVIDIA A100-SXM4-80GB, 0, 423, 60.37
2026/09/19 22:42:01.913, NVIDIA A100-SXM4-80GB, 0, 423, 60.37
2026/09/19 22:42:02.944, NVIDIA A100-SXM4-80GB, 0, 423, 60.37
2026/09/19 22:42:03.970, NVIDIA A100-SXM4-80GB, 0, 423, 60.96
2026/09/19 22:42:04.995, NVIDIA A100-SXM4-80GB, 0, 423, 60.37
2026/09/19 22:42:06.019, NVIDIA A100-SXM4-80GB, 0, 423, 60.37
2026/09/19 22:42:07.042, NVIDIA A100-SXM4-80GB, 1, 423, 60.09
2026/09/19 22:42:08.065, NVIDIA A100-SXM4-80GB, 1, 429, 60.09
2026/09/19 22:42:09.088, NVIDIA A100-SXM4-80GB, 2, 435, 60.96
2026/09/19 22:42:10.110, NVIDIA A100-SXM4-80GB, 2, 441, 75.50
2026/09/19 22:42:11.132, NVIDIA A100-SXM4-80GB, 24, 3655, 75.50
2026/09/19 22:42:12.155, NVIDIA A100-SXM4-80GB, 1, 4151, 60.69
2026/09/19 22:42:13.179, NVIDIA A100-SXM4-80GB, 0, 4157, 60.69
2026/09/19 22:42:14.206, NVIDIA A100-SXM4-80GB, 2, 4163, 60.37
2026/09/19 22:42:15.232, NVIDIA A100-SXM4-80GB, 2, 13877, 60.96
2026/09/19 22:42:16.260, NVIDIA A100-SXM4-80GB, 99, 21095, 83.03
2026/09/19 22:42:17.287, NVIDIA A100-SXM4-80GB, 0, 21095, 75.77
2026/09/19 22:42:18.313, NVIDIA A100-SXM4-80GB, 100, 21095, 83.64
2026/09/19 22:42:19.337, NVIDIA A100-SXM4-80GB, 100, 21095, 83.03
2026/09/19 22:42:20.361, NVIDIA A100-SXM4-80GB, 100, 21095, 83.31
2026/09/19 22:42:21.387, NVIDIA A100-SXM4-80GB, 100, 21095, 83.31
2026/09/19 22:42:22.412, NVIDIA A100-SXM4-80GB, 100, 21095, 99.04
2026/09/19 22:42:23.438, NVIDIA A100-SXM4-80GB, 2, 21007, 76.09
2026/09/19 22:42:24.463, NVIDIA A100-SXM4-80GB, 19, 10801, 76.96
2026/09/19 22:42:25.487, NVIDIA A100-SXM4-80GB, 8, 493, 78.48
2026/09/19 22:42:26.512, NVIDIA A100-SXM4-80GB, 0, 477, 75.77
2026/09/19 22:42:27.535, NVIDIA A100-SXM4-80GB, 0, 477, 60.37
2026/09/19 22:42:28.562, NVIDIA A100-SXM4-80GB, 0, 1, 60.69
2026/09/19 22:42:29.586, NVIDIA A100-SXM4-80GB, 0, 1, 54.61
2026/09/19 22:42:30.615, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:42:31.642, NVIDIA A100-SXM4-80GB, 0, 1, 75.77
2026/09/19 22:42:32.664, NVIDIA A100-SXM4-80GB, 0, 1, 76.09
2026/09/19 22:42:33.688, NVIDIA A100-SXM4-80GB, 0, 423, 60.69
2026/09/19 22:42:34.714, NVIDIA A100-SXM4-80GB, 0, 423, 60.96
2026/09/19 22:42:35.737, NVIDIA A100-SXM4-80GB, 0, 423, 60.69
2026/09/19 22:42:36.760, NVIDIA A100-SXM4-80GB, 0, 423, 60.69
2026/09/19 22:42:37.784, NVIDIA A100-SXM4-80GB, 0, 423, 60.69
2026/09/19 22:42:38.808, NVIDIA A100-SXM4-80GB, 0, 423, 60.69
2026/09/19 22:42:39.830, NVIDIA A100-SXM4-80GB, 0, 423, 60.09
2026/09/19 22:42:40.854, NVIDIA A100-SXM4-80GB, 0, 423, 60.69
2026/09/19 22:42:41.879, NVIDIA A100-SXM4-80GB, 0, 423, 60.69
2026/09/19 22:42:42.903, NVIDIA A100-SXM4-80GB, 0, 423, 76.09
2026/09/19 22:42:43.927, NVIDIA A100-SXM4-80GB, 0, 1, 76.09
2026/09/19 22:42:44.951, NVIDIA A100-SXM4-80GB, 0, 1, 54.34
