timestamp,name,utilization_gpu_percent,memory_used_mib,power_draw_w
2026/09/19 22:45:52.350, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:45:53.380, NVIDIA A100-SXM4-80GB, 0, 1, 53.75
2026/09/19 22:45:54.409, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:45:55.439, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:45:56.467, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:45:57.497, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:45:58.526, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:45:59.556, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:46:00.585, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:46:01.611, NVIDIA A100-SXM4-80GB, 0, 1, 75.50
2026/09/19 22:46:02.635, NVIDIA A100-SXM4-80GB, 0, 1, 75.77
2026/09/19 22:46:03.659, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:46:04.688, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:46:05.718, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:46:06.747, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:46:07.776, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:46:08.805, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:46:09.834, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:46:10.864, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:46:11.893, NVIDIA A100-SXM4-80GB, 0, 1, 53.75
2026/09/19 22:46:12.918, NVIDIA A100-SXM4-80GB, 0, 1, 75.77
2026/09/19 22:46:13.940, NVIDIA A100-SXM4-80GB, 0, 1, 75.17
2026/09/19 22:46:14.963, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:46:15.991, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:46:17.021, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
2026/09/19 22:46:18.051, NVIDIA A100-SXM4-80GB, 0, 1, 53.75
2026/09/19 22:46:19.080, NVIDIA A100-SXM4-80GB, 0, 1, 53.75
2026/09/19 22:46:20.109, NVIDIA A100-SXM4-80GB, 0, 1, 53.75
2026/09/19 22:46:21.139, NVIDIA A100-SXM4-80GB, 0, 1, 54.02
